Lon,Lat,Est,Tmin,Fecha
-103.73,19.23,Observatorio de Colima Col. SMN*,16.5,2022-01-01
-103.6,19.32,Cuauhtémoc Col.,17.2,2022-01-01
-103.87,19.17,La Esperanza Col.,14.5,2022-01-01
-104.32,19.04,Observatorio de Manzanillo Col.,21.8,2022-01-01
-103.73,18.76,Cerro de Ortega Col.,19.0,2022-01-01
-103.87,18.91,Tecomán Col.,19.6,2022-01-01
-103.8,19.21,Coquimatlán Col.,18.3,2022-01-01
-103.73,19.22,La Posta Col.,16.8,2022-01-01
-104.1,18.94,Radar Col.,18.8,2022-01-01
-103.81,19.33,Peñitas Col.,17.9,2022-01-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,21.1,2022-01-01
-104.3,19.07,Manzanillo Col. SEMAR*,21.0,2022-01-01
-103.88,19.11,Presa derivadora Jala Col.,16.8,2022-01-01
-103.61,19.25,Buenavista Col.,15.4,2022-01-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,20.5,2022-01-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,17.0,2022-01-01
-103.87,19.17,La Esperanza Col.,13.8,2022-02-01
-103.73,18.76,Cerro de Ortega Col.,19.1,2022-02-01
-103.77,18.81,Laguna de Amela Col.,20.0,2022-02-01
-103.63,18.83,Callejones Col.,18.0,2022-02-01
-103.87,18.91,Tecomán Col.,19.2,2022-02-01
-103.8,19.21,Coquimatlán Col.,17.8,2022-02-01
-103.73,19.22,La Posta Col.,16.6,2022-02-01
-104.1,18.94,Radar Col.,18.3,2022-02-01
-103.81,19.33,Peñitas Col.,18.2,2022-02-01
-103.6,19.32,Cuauhtémoc Col.,17.8,2022-02-01
-110.95,18.73,Isla Socorro Col. SEMAR*,20.5,2022-02-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,20.5,2022-02-01
-104.3,19.07,Manzanillo Col. SEMAR*,20.1,2022-02-01
-103.73,19.23,Observatorio de Colima Col. SMN*,16.1,2022-02-01
-104.32,19.04,Observatorio de Manzanillo Col.,21.4,2022-02-01
-103.88,19.11,Presa derivadora Jala Col.,16.2,2022-02-01
-103.61,19.25,Buenavista Col.,15.3,2022-02-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,19.8,2022-02-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,16.5,2022-02-01
-103.87,19.17,La Esperanza Col.,11.9,2022-03-01
-103.73,18.76,Cerro de Ortega Col.,15.4,2022-03-01
-103.77,18.81,Laguna de Amela Col.,15.3,2022-03-01
-103.63,18.83,Callejones Col.,14.8,2022-03-01
-103.87,18.91,Tecomán Col.,17.3,2022-03-01
-103.8,19.21,Coquimatlán Col.,15.9,2022-03-01
-103.73,19.22,La Posta Col.,15.1,2022-03-01
-104.1,18.94,Radar Col.,16.0,2022-03-01
-103.81,19.33,Peñitas Col.,17.4,2022-03-01
-103.6,19.32,Cuauhtémoc Col.,17.7,2022-03-01
-110.95,18.73,Isla Socorro Col. SEMAR*,19.3,2022-03-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,17.7,2022-03-01
-104.3,19.07,Manzanillo Col. SEMAR*,17.2,2022-03-01
-103.73,19.23,Observatorio de Colima Col. SMN*,14.6,2022-03-01
-104.32,19.04,Observatorio de Manzanillo Col.,18.9,2022-03-01
-103.88,19.11,Presa derivadora Jala Col.,13.4,2022-03-01
-103.61,19.25,Buenavista Col.,13.9,2022-03-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,17.9,2022-03-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,15.2,2022-03-01
-103.87,19.17,La Esperanza Col.,14.5,2022-04-01
-103.73,18.76,Cerro de Ortega Col.,18.8,2022-04-01
-103.77,18.81,Laguna de Amela Col.,18.4,2022-04-01
-103.63,18.83,Callejones Col.,19.1,2022-04-01
-103.87,18.91,Tecomán Col.,19.5,2022-04-01
-103.8,19.21,Coquimatlán Col.,17.8,2022-04-01
-103.73,19.22,La Posta Col.,17.4,2022-04-01
-104.1,18.94,Radar Col.,18.1,2022-04-01
-103.81,19.33,Peñitas Col.,17.9,2022-04-01
-103.6,19.32,Cuauhtémoc Col.,19.6,2022-04-01
-110.95,18.73,Isla Socorro Col. SEMAR*,20.3,2022-04-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,19.8,2022-04-01
-104.3,19.07,Manzanillo Col. SEMAR*,19.6,2022-04-01
-103.73,19.23,Observatorio de Colima Col. SMN*,16.7,2022-04-01
-104.32,19.04,Observatorio de Manzanillo Col.,20.4,2022-04-01
-103.88,19.11,Presa derivadora Jala Col.,15.7,2022-04-01
-103.61,19.25,Buenavista Col.,16.2,2022-04-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,19.3,2022-04-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,18.1,2022-04-01
-103.87,19.17,La Esperanza Col.,16.4,2022-05-01
-103.73,18.76,Cerro de Ortega Col.,20.6,2022-05-01
-103.77,18.81,Laguna de Amela Col.,20.0,2022-05-01
-103.63,18.83,Callejones Col.,20.6,2022-05-01
-103.87,18.91,Tecomán Col.,21.4,2022-05-01
-103.8,19.21,Coquimatlán Col.,19.8,2022-05-01
-103.73,19.22,La Posta Col.,19.2,2022-05-01
-104.1,18.94,Radar Col.,19.6,2022-05-01
-103.81,19.33,Peñitas Col.,19.7,2022-05-01
-103.6,19.32,Cuauhtémoc Col.,20.2,2022-05-01
-114.73,18.35,Isla Clarión Col. SEMAR*,21.1,2022-05-01
-110.95,18.73,Isla Socorro Col. SEMAR*,20.7,2022-05-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,21.5,2022-05-01
-104.3,19.07,Manzanillo Col. SEMAR*,21.6,2022-05-01
-103.73,19.23,Observatorio de Colima Col. SMN*,19.1,2022-05-01
-104.32,19.04,Observatorio de Manzanillo Col.,22.0,2022-05-01
-103.88,19.11,Presa derivadora Jala Col.,18.2,2022-05-01
-103.61,19.25,Buenavista Col.,18.2,2022-05-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,21.2,2022-05-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,19.0,2022-05-01
-103.87,19.17,La Esperanza Col.,21.3,2022-06-01
-103.73,18.76,Cerro de Ortega Col.,23.6,2022-06-01
-103.77,18.81,Laguna de Amela Col.,23.1,2022-06-01
-103.63,18.83,Callejones Col.,24.3,2022-06-01
-103.87,18.91,Tecomán Col.,24.2,2022-06-01
-103.8,19.21,Coquimatlán Col.,22.5,2022-06-01
-103.73,19.22,La Posta Col.,21.5,2022-06-01
-104.1,18.94,Radar Col.,22.4,2022-06-01
-103.81,19.33,Peñitas Col.,21.8,2022-06-01
-103.6,19.32,Cuauhtémoc Col.,20.5,2022-06-01
-110.95,18.73,Isla Socorro Col. SEMAR*,22.4,2022-06-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,24.9,2022-06-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.2,2022-06-01
-103.73,19.23,Observatorio de Colima Col. SMN*,21.7,2022-06-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.5,2022-06-01
-103.88,19.11,Presa derivadora Jala Col.,21.3,2022-06-01
-103.61,19.25,Buenavista Col.,20.2,2022-06-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.4,2022-06-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,20.5,2022-06-01
-103.87,19.17,La Esperanza Col.,21.4,2022-07-01
-103.73,18.76,Cerro de Ortega Col.,24.1,2022-07-01
-103.77,18.81,Laguna de Amela Col.,23.7,2022-07-01
-103.63,18.83,Callejones Col.,24.6,2022-07-01
-103.87,18.91,Tecomán Col.,24.9,2022-07-01
-103.8,19.21,Coquimatlán Col.,22.8,2022-07-01
-103.73,19.22,La Posta Col.,21.9,2022-07-01
-104.1,18.94,Radar Col.,23.4,2022-07-01
-103.81,19.33,Peñitas Col.,21.8,2022-07-01
-103.6,19.32,Cuauhtémoc Col.,20.7,2022-07-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.4,2022-07-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.6,2022-07-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.9,2022-07-01
-103.73,19.23,Observatorio de Colima Col. SMN*,22.2,2022-07-01
-104.32,19.04,Observatorio de Manzanillo Col.,26.5,2022-07-01
-103.88,19.11,Presa derivadora Jala Col.,21.7,2022-07-01
-103.61,19.25,Buenavista Col.,20.3,2022-07-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,25.3,2022-07-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,21.3,2022-07-01
-103.87,19.17,La Esperanza Col.,20.6,2022-08-01
-103.73,18.76,Cerro de Ortega Col.,23.6,2022-08-01
-103.77,18.81,Laguna de Amela Col.,23.3,2022-08-01
-103.63,18.83,Callejones Col.,24.8,2022-08-01
-103.87,18.91,Tecomán Col.,24.3,2022-08-01
-103.8,19.21,Coquimatlán Col.,22.3,2022-08-01
-103.73,19.22,La Posta Col.,21.7,2022-08-01
-104.1,18.94,Radar Col.,24.0,2022-08-01
-103.81,19.33,Peñitas Col.,21.1,2022-08-01
-103.6,19.32,Cuauhtémoc Col.,20.3,2022-08-01
-110.95,18.73,Isla Socorro Col. SEMAR*,25.5,2022-08-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.1,2022-08-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.3,2022-08-01
-103.73,19.23,Observatorio de Colima Col. SMN*,21.7,2022-08-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.9,2022-08-01
-103.88,19.11,Presa derivadora Jala Col.,21.3,2022-08-01
-103.61,19.25,Buenavista Col.,20.1,2022-08-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.6,2022-08-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,20.9,2022-08-01
-103.87,19.17,La Esperanza Col.,20.6,2022-09-01
-103.73,18.76,Cerro de Ortega Col.,23.6,2022-09-01
-103.77,18.81,Laguna de Amela Col.,23.3,2022-09-01
-103.63,18.83,Callejones Col.,24.4,2022-09-01
-103.87,18.91,Tecomn Col.,23.9,2022-09-01
-103.8,19.21,Coquimatln Col.,22.6,2022-09-01
-103.73,19.22,La Posta Col.,21.8,2022-09-01
-104.1,18.94,Radar Col.,23.3,2022-09-01
-103.81,19.33,Peitas Col.,21.0,2022-09-01
-103.6,19.32,Cuauhtmoc Col.,20.3,2022-09-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.2,2022-09-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.0,2022-09-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.1,2022-09-01
-103.73,19.23,Observatorio de Colima Col. SMN*,21.8,2022-09-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.6,2022-09-01
-103.88,19.11,Presa derivadora Jala Col.,21.3,2022-09-01
-103.61,19.25,Buenavista Col.,20.0,2022-09-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.8,2022-09-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,21.1,2022-09-01
-103.87,19.17,La Esperanza Col.,20.7,2022-10-01
-103.73,18.76,Cerro de Ortega Col.,23.3,2022-10-01
-103.77,18.81,Laguna de Amela Col.,23.0,2022-10-01
-103.63,18.83,Callejones Col.,24.0,2022-10-01
-103.87,18.91,Tecomán Col.,23.8,2022-10-01
-103.8,19.21,Coquimatlán Col.,22.3,2022-10-01
-103.73,19.22,La Posta Col.,21.5,2022-10-01
-104.1,18.94,Radar Col.,23.5,2022-10-01
-103.81,19.33,Peñitas Col.,20.8,2022-10-01
-103.6,19.32,Cuauhtémoc Col.,20.7,2022-10-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.9,2022-10-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,24.9,2022-10-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.2,2022-10-01
-103.73,19.23,Observatorio de Colima Col. SMN*,21.4,2022-10-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.6,2022-10-01
-103.88,19.11,Presa derivadora Jala Col.,20.8,2022-10-01
-103.61,19.25,Buenavista Col.,19.8,2022-10-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,22.3,2022-10-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,21.0,2022-10-01
-103.87,19.17,La Esperanza Col.,18.7,2022-11-01
-103.73,18.76,Cerro de Ortega Col.,21.5,2022-11-01
-103.77,18.81,Laguna de Amela Col.,21.2,2022-11-01
-103.63,18.83,Callejones Col.,22.4,2022-11-01
-103.87,18.91,Tecomán Col.,22.9,2022-11-01
-103.8,19.21,Coquimatlán Col.,21.1,2022-11-01
-103.73,19.22,La Posta Col.,20.0,2022-11-01
-104.1,18.94,Radar Col.,22.2,2022-11-01
-103.81,19.33,Peñitas Col.,20.2,2022-11-01
-103.6,19.32,Cuauhtémoc Col.,19.2,2022-11-01
-110.95,18.73,Isla Socorro Col. SEMAR*,22.6,2022-11-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,23.5,2022-11-01
-104.3,19.07,Manzanillo Col. SEMAR*,24.0,2022-11-01
-103.73,19.23,Observatorio de Colima Col. SMN*,19.5,2022-11-01
-104.32,19.04,Observatorio de Manzanillo Col.,24.0,2022-11-01
-103.88,19.11,Presa derivadora Jala Col.,19.5,2022-11-01
-103.61,19.25,Buenavista Col.,17.6,2022-11-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,22.5,2022-11-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,20.4,2022-11-01
-103.87,19.17,La Esperanza Col.,16.2,2022-12-01
-103.73,18.76,Cerro de Ortega Col.,19.4,2022-12-01
-103.77,18.81,Laguna de Amela Col.,19.1,2022-12-01
-103.63,18.83,Callejones Col.,20.4,2022-12-01
-103.87,18.91,Tecomán Col.,20.9,2022-12-01
-103.8,19.21,Coquimatlán Col.,18.8,2022-12-01
-103.73,19.22,La Posta Col.,17.7,2022-12-01
-104.1,18.94,Radar Col.,19.4,2022-12-01
-103.81,19.33,Peñitas Col.,18.8,2022-12-01
-103.6,19.32,Cuauhtémoc Col.,18.0,2022-12-01
-110.95,18.73,Isla Socorro Col. SEMAR*,21.5,2022-12-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,21.9,2022-12-01
-104.3,19.07,Manzanillo Col. SEMAR*,22.1,2022-12-01
-103.73,19.23,Observatorio de Colima Col. SMN*,17.4,2022-12-01
-104.32,19.04,Observatorio de Manzanillo Col.,22.6,2022-12-01
-103.88,19.11,Presa derivadora Jala Col.,17.6,2022-12-01
-103.61,19.25,Buenavista Col.,15.6,2022-12-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,20.9,2022-12-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,19.2,2022-12-01
-103.87,19.17,La Esperanza Col.,12.0,2023-01-01
-103.73,18.76,Cerro de Ortega Col.,17.3,2023-01-01
-103.77,18.81,Laguna de Amela Col.,16.5,2023-01-01
-103.63,18.83,Callejones Col.,19.2,2023-01-01
-103.87,18.91,Tecomán Col.,18.8,2023-01-01
-103.8,19.21,Coquimatlán Col.,17.2,2023-01-01
-103.73,19.22,La Posta Col.,16.5,2023-01-01
-104.1,18.94,Radar Col.,17.6,2023-01-01
-103.81,19.33,Peñitas Col.,17.5,2023-01-01
-103.6,19.32,Cuauhtémoc Col.,16.6,2023-01-01
-110.95,18.73,Isla Socorro Col. SEMAR*,20.2,2023-01-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,20.1,2023-01-01
-104.3,19.07,Manzanillo Col. SEMAR*,20.1,2023-01-01
-103.73,19.23,Observatorio de Colima Col. SMN*,15.8,2023-01-01
-104.32,19.04,Observatorio de Manzanillo Col.,21.0,2023-01-01
-103.88,19.11,Presa derivadora Jala Col.,15.4,2023-01-01
-103.61,19.25,Buenavista Col.,14.1,2023-01-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,19.3,2023-01-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,18.4,2023-01-01
-103.87,19.17,La Esperanza Col.,13.3,2023-02-01
-103.73,18.76,Cerro de Ortega Col.,16.7,2023-02-01
-103.77,18.81,Laguna de Amela Col.,17.1,2023-02-01
-103.63,18.83,Callejones Col.,18.8,2023-02-01
-103.87,18.91,Tecomán Col.,19.0,2023-02-01
-103.8,19.21,Coquimatlán Col.,17.7,2023-02-01
-103.73,19.22,La Posta Col.,17.4,2023-02-01
-104.1,18.94,Radar Col.,17.5,2023-02-01
-103.81,19.33,Peñitas Col.,18.3,2023-02-01
-103.6,19.32,Cuauhtémoc Col.,17.4,2023-02-01
-110.95,18.73,Isla Socorro Col. SEMAR*,20.1,2023-02-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,20.1,2023-02-01
-104.3,19.07,Manzanillo Col. SEMAR*,20.0,2023-02-01
-104.32,19.04,Observatorio de Manzanillo Col.,21.2,2023-02-01
-103.88,19.11,Presa derivadora Jala Col.,16.1,2023-02-01
-103.61,19.25,Buenavista Col.,14.5,2023-02-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,19.6,2023-02-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,19.6,2023-02-01
-103.87,19.17,La Esperanza Col.,15.2,2023-03-01
-103.73,18.76,Cerro de Ortega Col.,17.7,2023-03-01
-103.77,18.81,Laguna de Amela Col.,18.4,2023-03-01
-103.87,18.91,Tecomán Col.,19.6,2023-03-01
-103.8,19.21,Coquimatlán Col.,17.8,2023-03-01
-103.73,19.22,La Posta Col.,17.4,2023-03-01
-104.1,18.94,Radar Col.,18.5,2023-03-01
-103.81,19.33,Peñitas Col.,17.8,2023-03-01
-103.6,19.32,Cuauhtémoc Col.,17.9,2023-03-01
-110.95,18.73,Isla Socorro Col. SEMAR*,19.2,2023-03-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,20.3,2023-03-01
-104.32,19.04,Observatorio de Manzanillo Col.,21.3,2023-03-01
-103.88,19.11,Presa derivadora Jala Col.,16.3,2023-03-01
-103.61,19.25,Buenavista Col.,15.2,2023-03-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,19.8,2023-03-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,19.1,2023-03-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,20.5,2023-04-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,20.9,2023-04-01
-103.61,19.25,Buenavista Col.,20.27777778,2023-05-01
-103.73,18.76,Cerro de Ortega Col.,22.75,2023-05-01
-103.8,19.21,Coquimatlán Col.,22.375,2023-05-01
-103.6,19.32,Cuauhtémoc Col.,21.5,2023-05-01
-103.88,19.11,Presa derivadora Jala Col.,20.61111111,2023-05-01
-110.95,18.73,Isla Socorro Col. SEMAR*,21.17777778,2023-05-01
-103.87,19.17,La Esperanza Col.,19.53333333,2023-05-01
-103.77,18.81,Laguna de Amela Col.,23.42105263,2023-05-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,23.29032258,2023-05-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,23.44,2023-05-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.38888889,2023-05-01
-103.81,19.33,Peñitas Col.,21.94444444,2023-05-01
-104.1,18.94,Radar Col.,22.0,2023-05-01
-103.87,18.91,Tecomán Col.,24.1,2023-05-01
-103.87,19.17,La Esperanza Col.,20.7,2023-06-01
-103.73,18.76,Cerro de Ortega Col.,23.9,2023-06-01
-103.77,18.81,Laguna de Amela Col.,23.9,2023-06-01
-103.87,18.91,Tecomán Col.,24.9,2023-06-01
-103.8,19.21,Coquimatlán Col.,23.3,2023-06-01
-103.73,19.22,La Posta Col.,22.4,2023-06-01
-104.1,18.94,Radar Col.,23.0,2023-06-01
-103.81,19.33,Peñitas Col.,22.6,2023-06-01
-103.6,19.32,Cuauhtémoc Col.,22.0,2023-06-01
-104.32,19.04,Observatorio de Manzanillo Col.,26.2,2023-06-01
-103.88,19.11,Presa derivadora Jala Col.,21.4,2023-06-01
-103.61,19.25,Buenavista Col.,20.9,2023-06-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.1,2023-06-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,22.1,2023-06-01
-103.61,19.25,Buenavista Col.,19.0,2023-07-01
-103.73,18.76,Cerro de Ortega Col.,22.5,2023-07-01
-103.8,19.21,Coquimatlán Col.,21.5,2023-07-01
-103.6,19.32,Cuauhtémoc Col.,20.0,2023-07-01
-103.88,19.11,Presa derivadora Jala Col.,20.5,2023-07-01
-103.87,19.17,La Esperanza Col.,20.0,2023-07-01
-103.77,18.81,Laguna de Amela Col.,23.0,2023-07-01
-103.72,19.22,La Posta Col.,20.7,2023-07-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,20.0,2023-07-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.0,2023-07-01
-104.32,19.04,Observatorio de Manzanillo Col.,23.5,2023-07-01
-103.81,19.33,Peñitas Col.,20.5,2023-07-01
-104.1,18.94,Radar Col.,23.0,2023-07-01
-103.87,18.91,Tecomán Col.,23.5,2023-07-01
-103.87,19.17,La Esperanza Col.,21.7,2023-08-01
-103.73,18.76,Cerro de Ortega Col.,23.5,2023-08-01
-103.77,18.81,Laguna de Amela Col.,24.1,2023-08-01
-103.87,18.91,Tecomán Col.,25.4,2023-08-01
-103.8,19.21,Coquimatlán Col.,23.7,2023-08-01
-103.72,19.22,La Posta Col.,23.0,2023-08-01
-104.1,18.94,Radar Col.,25.8,2023-08-01
-103.81,19.33,Peñitas Col.,22.6,2023-08-01
-103.6,19.32,Cuauhtémoc Col.,21.8,2023-08-01
-104.32,19.04,Observatorio de Manzanillo Col.,26.7,2023-08-01
-103.88,19.11,Presa derivadora Jala Col.,22.3,2023-08-01
-103.61,19.25,Buenavista Col.,21.2,2023-08-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,25.6,2023-08-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,22.4,2023-08-01
-110.95,18.73,Isla Socorro Col. SEMAR*,25.9,2023-08-01
-103.87,19.17,La Esperanza Col.,21.9,2023-09-01
-103.73,18.76,Cerro de Ortega Col.,24.0,2023-09-01
-103.77,18.81,Laguna de Amela Col.,24.5,2023-09-01
-103.87,18.91,Tecomán Col.,25.5,2023-09-01
-103.8,19.21,Coquimatlán Col.,24.0,2023-09-01
-103.73,19.22,La Posta Col.,22.8,2023-09-01
-104.1,18.94,Radar Col.,25.5,2023-09-01
-103.81,19.33,Peñitas Col.,22.9,2023-09-01
-103.6,19.32,Cuauhtémoc Col.,21.9,2023-09-01
-104.32,19.04,Observatorio de Manzanillo Col.,27.4,2023-09-01
-103.88,19.11,Presa derivadora Jala Col.,22.8,2023-09-01
-103.61,19.25,Buenavista Col.,21.2,2023-09-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,26.2,2023-09-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,23.0,2023-09-01
-110.95,18.73,Isla Socorro Col. SEMAR*,26.7,2023-09-01
-103.87,19.17,La Esperanza Col.,20.6,2023-10-01
-103.73,18.76,Cerro de Ortega Col.,23.4,2023-10-01
-103.77,18.81,Laguna de Amela Col.,23.9,2023-10-01
-103.87,18.91,Tecomán Col.,23.9,2023-10-01
-103.8,19.21,Coquimatlán Col.,22.3,2023-10-01
-103.73,19.22,La Posta Col.,21.9,2023-10-01
-104.1,18.94,Radar Col.,24.3,2023-10-01
-103.81,19.33,Peñitas Col.,22.0,2023-10-01
-103.6,19.32,Cuauhtémoc Col.,20.8,2023-10-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.5,2023-10-01
-103.88,19.11,Presa derivadora Jala Col.,21.5,2023-10-01
-103.61,19.25,Buenavista Col.,20.1,2023-10-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.5,2023-10-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,21.7,2023-10-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.6,2023-10-01
-103.73,19.23,Observatorio de Colima Col. SMN*,21.8,2023-10-01
-103.87,19.17,La Esperanza Col.,19.7,2023-11-01
-103.73,18.76,Cerro de Ortega Col.,22.6,2023-11-01
-103.77,18.81,Laguna de Amela Col.,23.1,2023-11-01
-103.87,18.91,Tecomán Col.,22.7,2023-11-01
-103.73,19.22,La Posta Col.,20.5,2023-11-01
-104.1,18.94,Radar Col.,24.1,2023-11-01
-103.81,19.33,Peñitas Col.,21.4,2023-11-01
-103.6,19.32,Cuauhtémoc Col.,20.0,2023-11-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.6,2023-11-01
-103.88,19.11,Presa derivadora Jala Col.,20.7,2023-11-01
-103.61,19.25,Buenavista Col.,19.4,2023-11-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.3,2023-11-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,21.9,2023-11-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.5,2023-11-01
-103.73,19.23,Observatorio de Colima Col. SMN*,20.4,2023-11-01
-103.87,19.17,La Esperanza Col.,16.0,2023-12-01
-103.73,18.76,Cerro de Ortega Col.,20.8,2023-12-01
-103.77,18.81,Laguna de Amela Col.,21.0,2023-12-01
-103.87,18.91,Tecomán Col.,20.5,2023-12-01
-103.8,19.21,Coquimatlán Col.,19.6,2023-12-01
-103.73,19.22,La Posta Col.,18.9,2023-12-01
-104.1,18.94,Radar Col.,21.5,2023-12-01
-103.81,19.33,Peñitas Col.,19.4,2023-12-01
-103.6,19.32,Cuauhtémoc Col.,17.8,2023-12-01
-104.32,19.04,Observatorio de Manzanillo Col.,23.7,2023-12-01
-103.88,19.11,Presa derivadora Jala Col.,18.7,2023-12-01
-103.61,19.25,Buenavista Col.,17.0,2023-12-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,22.4,2023-12-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,19.7,2023-12-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.6,2023-12-01
-103.73,19.23,Observatorio de Colima Col. SMN*,18.7,2023-12-01
-104.06,19.39,Minatitlán,14.9,2023-12-01
-103.87,19.17,La Esperanza Col.,14.5,2024-01-01
-103.73,18.76,Cerro de Ortega Col.,17.9,2024-01-01
-103.77,18.81,Laguna de Amela Col.,19.1,2024-01-01
-103.87,18.91,Tecomán Col.,18.0,2024-01-01
-103.8,19.21,Coquimatlán Col.,18.4,2024-01-01
-103.73,19.22,La Posta Col.,17.3,2024-01-01
-104.1,18.94,Radar Col.,20.3,2024-01-01
-103.81,19.33,Peñitas Col.,18.5,2024-01-01
-103.6,19.32,Cuauhtémoc Col.,17.3,2024-01-01
-104.32,19.04,Observatorio de Manzanillo Col.,22.5,2024-01-01
-103.88,19.11,Presa derivadora Jala Col.,16.4,2024-01-01
-103.61,19.25,Buenavista Col.,15.1,2024-01-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,20.8,2024-01-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,19.5,2024-01-01
-110.95,18.73,Isla Socorro Col. SEMAR*,21.3,2024-01-01
