Lon,Lat,Est,Tmed,Fecha
-103.73,19.23,Observatorio de Colima Col. SMN*,24.8,2022-01-01
-103.6,19.32,Cuauhtémoc Col.,24.4,2022-01-01
-103.87,19.17,La Esperanza Col.,24.1,2022-01-01
-104.32,19.04,Observatorio de Manzanillo Col.,26.4,2022-01-01
-103.73,18.76,Cerro de Ortega Col.,26.4,2022-01-01
-103.87,18.91,Tecomán Col.,27.7,2022-01-01
-103.8,19.21,Coquimatlán Col.,24.9,2022-01-01
-103.73,19.22,La Posta Col.,24.9,2022-01-01
-104.1,18.94,Radar Col.,25.2,2022-01-01
-103.81,19.33,Peñitas Col.,25.7,2022-01-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.9,2022-01-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.5,2022-01-01
-103.88,19.11,Presa derivadora Jala Col.,24.5,2022-01-01
-103.61,19.25,Buenavista Col.,24.4,2022-01-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.7,2022-01-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,25.0,2022-01-01
-103.87,19.17,La Esperanza Col.,23.8,2022-02-01
-103.73,18.76,Cerro de Ortega Col.,26.7,2022-02-01
-103.77,18.81,Laguna de Amela Col.,26.7,2022-02-01
-103.63,18.83,Callejones Col.,27.0,2022-02-01
-103.87,18.91,Tecomán Col.,28.4,2022-02-01
-103.8,19.21,Coquimatlán Col.,25.3,2022-02-01
-103.73,19.22,La Posta Col.,25.5,2022-02-01
-104.1,18.94,Radar Col.,25.2,2022-02-01
-103.81,19.33,Peñitas Col.,26.3,2022-02-01
-103.6,19.32,Cuauhtémoc Col.,25.5,2022-02-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.8,2022-02-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.8,2022-02-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.2,2022-02-01
-103.73,19.23,Observatorio de Colima Col. SMN*,25.4,2022-02-01
-104.32,19.04,Observatorio de Manzanillo Col.,26.4,2022-02-01
-103.88,19.11,Presa derivadora Jala Col.,24.7,2022-02-01
-103.61,19.25,Buenavista Col.,24.7,2022-02-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.0,2022-02-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,25.5,2022-02-01
-103.87,19.17,La Esperanza Col.,22.9,2022-03-01
-103.73,18.76,Cerro de Ortega Col.,24.0,2022-03-01
-103.77,18.81,Laguna de Amela Col.,23.8,2022-03-01
-103.63,18.83,Callejones Col.,24.9,2022-03-01
-103.87,18.91,Tecomán Col.,26.5,2022-03-01
-103.8,19.21,Coquimatlán Col.,24.1,2022-03-01
-103.73,19.22,La Posta Col.,25.1,2022-03-01
-104.1,18.94,Radar Col.,23.1,2022-03-01
-103.81,19.33,Peñitas Col.,26.9,2022-03-01
-103.6,19.32,Cuauhtémoc Col.,25.7,2022-03-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.0,2022-03-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,23.5,2022-03-01
-104.3,19.07,Manzanillo Col. SEMAR*,23.0,2022-03-01
-103.73,19.23,Observatorio de Colima Col. SMN*,24.8,2022-03-01
-104.32,19.04,Observatorio de Manzanillo Col.,24.2,2022-03-01
-103.88,19.11,Presa derivadora Jala Col.,23.0,2022-03-01
-103.61,19.25,Buenavista Col.,24.0,2022-03-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,22.0,2022-03-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,25.2,2022-03-01
-103.87,19.17,La Esperanza Col.,24.8,2022-04-01
-103.73,18.76,Cerro de Ortega Col.,25.8,2022-04-01
-103.77,18.81,Laguna de Amela Col.,25.2,2022-04-01
-103.63,18.83,Callejones Col.,27.2,2022-04-01
-103.87,18.91,Tecomán Col.,27.6,2022-04-01
-103.8,19.21,Coquimatlán Col.,25.4,2022-04-01
-103.73,19.22,La Posta Col.,26.6,2022-04-01
-104.1,18.94,Radar Col.,24.2,2022-04-01
-103.81,19.33,Peñitas Col.,27.8,2022-04-01
-103.6,19.32,Cuauhtémoc Col.,26.9,2022-04-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.6,2022-04-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,24.6,2022-04-01
-104.3,19.07,Manzanillo Col. SEMAR*,24.4,2022-04-01
-103.73,19.23,Observatorio de Colima Col. SMN*,26.2,2022-04-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.0,2022-04-01
-103.88,19.11,Presa derivadora Jala Col.,24.2,2022-04-01
-103.61,19.25,Buenavista Col.,26.0,2022-04-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,22.6,2022-04-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.6,2022-04-01
-103.87,19.17,La Esperanza Col.,26.1,2022-05-01
-103.73,18.76,Cerro de Ortega Col.,27.7,2022-05-01
-103.77,18.81,Laguna de Amela Col.,27.0,2022-05-01
-103.63,18.83,Callejones Col.,28.8,2022-05-01
-103.87,18.91,Tecomán Col.,28.5,2022-05-01
-103.8,19.21,Coquimatlán Col.,26.7,2022-05-01
-103.73,19.22,La Posta Col.,27.8,2022-05-01
-104.1,18.94,Radar Col.,25.5,2022-05-01
-103.81,19.33,Peñitas Col.,28.5,2022-05-01
-103.6,19.32,Cuauhtémoc Col.,27.9,2022-05-01
-114.73,18.35,Isla Clarión Col. SEMAR*,23.7,2022-05-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.0,2022-05-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,26.1,2022-05-01
-104.3,19.07,Manzanillo Col. SEMAR*,26.0,2022-05-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.6,2022-05-01
-104.32,19.04,Observatorio de Manzanillo Col.,26.5,2022-05-01
-103.88,19.11,Presa derivadora Jala Col.,26.0,2022-05-01
-103.61,19.25,Buenavista Col.,26.9,2022-05-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.3,2022-05-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,27.2,2022-05-01
-103.87,19.17,La Esperanza Col.,28.3,2022-06-01
-103.73,18.76,Cerro de Ortega Col.,29.3,2022-06-01
-103.77,18.81,Laguna de Amela Col.,28.8,2022-06-01
-103.63,18.83,Callejones Col.,30.6,2022-06-01
-103.87,18.91,Tecomán Col.,30.3,2022-06-01
-103.8,19.21,Coquimatlán Col.,27.7,2022-06-01
-103.73,19.22,La Posta Col.,27.9,2022-06-01
-104.1,18.94,Radar Col.,27.4,2022-06-01
-103.81,19.33,Peñitas Col.,28.6,2022-06-01
-103.6,19.32,Cuauhtémoc Col.,26.2,2022-06-01
-110.95,18.73,Isla Socorro Col. SEMAR*,25.2,2022-06-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,28.6,2022-06-01
-104.3,19.07,Manzanillo Col. SEMAR*,28.4,2022-06-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.9,2022-06-01
-104.32,19.04,Observatorio de Manzanillo Col.,28.9,2022-06-01
-103.88,19.11,Presa derivadora Jala Col.,27.2,2022-06-01
-103.61,19.25,Buenavista Col.,26.6,2022-06-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,27.3,2022-06-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.3,2022-06-01
-103.87,19.17,La Esperanza Col.,28.0,2022-07-01
-103.73,18.76,Cerro de Ortega Col.,29.7,2022-07-01
-103.77,18.81,Laguna de Amela Col.,29.5,2022-07-01
-103.63,18.83,Callejones Col.,31.4,2022-07-01
-103.87,18.91,Tecomán Col.,31.0,2022-07-01
-103.8,19.21,Coquimatlán Col.,28.2,2022-07-01
-103.73,19.22,La Posta Col.,28.0,2022-07-01
-104.1,18.94,Radar Col.,28.5,2022-07-01
-103.81,19.33,Peñitas Col.,27.9,2022-07-01
-103.6,19.32,Cuauhtémoc Col.,26.5,2022-07-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.1,2022-07-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,29.5,2022-07-01
-104.3,19.07,Manzanillo Col. SEMAR*,29.5,2022-07-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.8,2022-07-01
-104.32,19.04,Observatorio de Manzanillo Col.,30.1,2022-07-01
-103.88,19.11,Presa derivadora Jala Col.,27.6,2022-07-01
-103.61,19.25,Buenavista Col.,25.9,2022-07-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.2,2022-07-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.5,2022-07-01
-103.87,19.17,La Esperanza Col.,27.5,2022-08-01
-103.73,18.76,Cerro de Ortega Col.,29.6,2022-08-01
-103.77,18.81,Laguna de Amela Col.,29.3,2022-08-01
-103.63,18.83,Callejones Col.,31.4,2022-08-01
-103.87,18.91,Tecomán Col.,30.5,2022-08-01
-103.8,19.21,Coquimatlán Col.,27.9,2022-08-01
-103.73,19.22,La Posta Col.,27.7,2022-08-01
-104.1,18.94,Radar Col.,28.8,2022-08-01
-103.81,19.33,Peñitas Col.,27.0,2022-08-01
-103.6,19.32,Cuauhtémoc Col.,25.9,2022-08-01
-110.95,18.73,Isla Socorro Col. SEMAR*,28.3,2022-08-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,29.6,2022-08-01
-104.3,19.07,Manzanillo Col. SEMAR*,29.3,2022-08-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.4,2022-08-01
-104.32,19.04,Observatorio de Manzanillo Col.,30.2,2022-08-01
-103.88,19.11,Presa derivadora Jala Col.,27.3,2022-08-01
-103.61,19.25,Buenavista Col.,26.4,2022-08-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,27.9,2022-08-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.0,2022-08-01
-103.87,19.17,La Esperanza Col.,27.0,2022-09-01
-103.73,18.76,Cerro de Ortega Col.,29.1,2022-09-01
-103.77,18.81,Laguna de Amela Col.,28.8,2022-09-01
-103.63,18.83,Callejones Col.,30.1,2022-09-01
-103.87,18.91,Tecomn Col.,29.6,2022-09-01
-103.8,19.21,Coquimatln Col.,27.6,2022-09-01
-103.73,19.22,La Posta Col.,27.0,2022-09-01
-104.1,18.94,Radar Col.,28.2,2022-09-01
-103.81,19.33,Peitas Col.,27.2,2022-09-01
-103.6,19.32,Cuauhtmoc Col.,25.6,2022-09-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.0,2022-09-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,28.9,2022-09-01
-104.3,19.07,Manzanillo Col. SEMAR*,28.6,2022-09-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.0,2022-09-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.4,2022-09-01
-103.88,19.11,Presa derivadora Jala Col.,26.6,2022-09-01
-103.61,19.25,Buenavista Col.,26.0,2022-09-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,27.7,2022-09-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,24.3,2022-09-01
-103.87,19.17,La Esperanza Col.,27.3,2022-10-01
-103.73,18.76,Cerro de Ortega Col.,28.5,2022-10-01
-103.77,18.81,Laguna de Amela Col.,28.4,2022-10-01
-103.63,18.83,Callejones Col.,29.5,2022-10-01
-103.87,18.91,Tecomán Col.,30.3,2022-10-01
-103.8,19.21,Coquimatlán Col.,27.5,2022-10-01
-103.73,19.22,La Posta Col.,27.1,2022-10-01
-104.1,18.94,Radar Col.,28.8,2022-10-01
-103.81,19.33,Peñitas Col.,26.8,2022-10-01
-103.6,19.32,Cuauhtémoc Col.,26.2,2022-10-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.1,2022-10-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,28.9,2022-10-01
-104.3,19.07,Manzanillo Col. SEMAR*,28.6,2022-10-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.0,2022-10-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.4,2022-10-01
-103.88,19.11,Presa derivadora Jala Col.,26.7,2022-10-01
-103.61,19.25,Buenavista Col.,26.4,2022-10-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,26.2,2022-10-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,24.3,2022-10-01
-103.87,19.17,La Esperanza Col.,26.5,2022-11-01
-103.73,18.76,Cerro de Ortega Col.,27.5,2022-11-01
-103.77,18.81,Laguna de Amela Col.,27.6,2022-11-01
-103.63,18.83,Callejones Col.,29.1,2022-11-01
-103.87,18.91,Tecomán Col.,29.7,2022-11-01
-103.8,19.21,Coquimatlán Col.,27.2,2022-11-01
-103.73,19.22,La Posta Col.,26.7,2022-11-01
-104.1,18.94,Radar Col.,27.8,2022-11-01
-103.81,19.33,Peñitas Col.,27.2,2022-11-01
-103.6,19.32,Cuauhtémoc Col.,25.4,2022-11-01
-110.95,18.73,Isla Socorro Col. SEMAR*,25.6,2022-11-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,27.8,2022-11-01
-104.3,19.07,Manzanillo Col. SEMAR*,27.4,2022-11-01
-103.73,19.23,Observatorio de Colima Col. SMN*,26.7,2022-11-01
-104.32,19.04,Observatorio de Manzanillo Col.,28.2,2022-11-01
-103.88,19.11,Presa derivadora Jala Col.,26.1,2022-11-01
-103.61,19.25,Buenavista Col.,26.1,2022-11-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,25.7,2022-11-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,24.2,2022-11-01
-103.87,19.17,La Esperanza Col.,25.0,2022-12-01
-103.73,18.76,Cerro de Ortega Col.,26.4,2022-12-01
-103.77,18.81,Laguna de Amela Col.,26.0,2022-12-01
-103.63,18.83,Callejones Col.,28.0,2022-12-01
-103.87,18.91,Tecomán Col.,28.4,2022-12-01
-103.8,19.21,Coquimatlán Col.,26.0,2022-12-01
-103.73,19.22,La Posta Col.,25.3,2022-12-01
-104.1,18.94,Radar Col.,25.8,2022-12-01
-103.81,19.33,Peñitas Col.,26.5,2022-12-01
-103.6,19.32,Cuauhtémoc Col.,24.3,2022-12-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.9,2022-12-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,26.7,2022-12-01
-104.3,19.07,Manzanillo Col. SEMAR*,26.1,2022-12-01
-103.73,19.23,Observatorio de Colima Col. SMN*,25.5,2022-12-01
-104.32,19.04,Observatorio de Manzanillo Col.,27.2,2022-12-01
-103.88,19.11,Presa derivadora Jala Col.,25.2,2022-12-01
-103.61,19.25,Buenavista Col.,24.4,2022-12-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.7,2022-12-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,23.6,2022-12-01
-103.87,19.17,La Esperanza Col.,22.7,2023-01-01
-103.73,18.76,Cerro de Ortega Col.,25.4,2023-01-01
-103.77,18.81,Laguna de Amela Col.,25.4,2023-01-01
-103.63,18.83,Callejones Col.,27.3,2023-01-01
-103.87,18.91,Tecomán Col.,27.5,2023-01-01
-103.8,19.21,Coquimatlán Col.,24.9,2023-01-01
-103.73,19.22,La Posta Col.,24.7,2023-01-01
-104.1,18.94,Radar Col.,24.4,2023-01-01
-103.81,19.33,Peñitas Col.,25.8,2023-01-01
-103.6,19.32,Cuauhtémoc Col.,24.1,2023-01-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.5,2023-01-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.6,2023-01-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.1,2023-01-01
-103.73,19.23,Observatorio de Colima Col. SMN*,24.9,2023-01-01
-104.32,19.04,Observatorio de Manzanillo Col.,26.2,2023-01-01
-103.88,19.11,Presa derivadora Jala Col.,23.7,2023-01-01
-103.61,19.25,Buenavista Col.,23.9,2023-01-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,23.4,2023-01-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,23.1,2023-01-01
-103.87,19.17,La Esperanza Col.,24.1,2023-02-01
-103.73,18.76,Cerro de Ortega Col.,25.6,2023-02-01
-103.77,18.81,Laguna de Amela Col.,26.0,2023-02-01
-103.63,18.83,Callejones Col.,27.6,2023-02-01
-103.87,18.91,Tecomán Col.,28.7,2023-02-01
-103.8,19.21,Coquimatlán Col.,25.7,2023-02-01
-103.73,19.22,La Posta Col.,26.0,2023-02-01
-104.1,18.94,Radar Col.,24.3,2023-02-01
-103.81,19.33,Peñitas Col.,27.0,2023-02-01
-103.6,19.32,Cuauhtémoc Col.,24.9,2023-02-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.5,2023-02-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.9,2023-02-01
-104.3,19.07,Manzanillo Col. SEMAR*,25.3,2023-02-01
-104.32,19.04,Observatorio de Manzanillo Col.,26.6,2023-02-01
-103.88,19.11,Presa derivadora Jala Col.,25.0,2023-02-01
-103.61,19.25,Buenavista Col.,24.3,2023-02-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,23.7,2023-02-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,24.3,2023-02-01
-103.87,19.17,La Esperanza Col.,24.8,2023-03-01
-103.73,18.76,Cerro de Ortega Col.,25.8,2023-03-01
-103.77,18.81,Laguna de Amela Col.,26.4,2023-03-01
-103.87,18.91,Tecomán Col.,28.0,2023-03-01
-103.8,19.21,Coquimatlán Col.,25.1,2023-03-01
-103.73,19.22,La Posta Col.,25.3,2023-03-01
-104.1,18.94,Radar Col.,24.7,2023-03-01
-103.81,19.33,Peñitas Col.,26.6,2023-03-01
-103.6,19.32,Cuauhtémoc Col.,24.8,2023-03-01
-110.95,18.73,Isla Socorro Col. SEMAR*,23.4,2023-03-01
-104.32,19.05,Observatorio de Manzanillo Col. SMN*,25.4,2023-03-01
-104.32,19.04,Observatorio de Manzanillo Col.,25.7,2023-03-01
-103.88,19.11,Presa derivadora Jala Col.,24.3,2023-03-01
-103.61,19.25,Buenavista Col.,24.8,2023-03-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,23.4,2023-03-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,23.8,2023-03-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,25.5,2023-04-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.5,2023-04-01
-103.61,19.25,Buenavista Col.,28.10277778,2023-05-01
-103.73,18.76,Cerro de Ortega Col.,29.7175,2023-05-01
-103.8,19.21,Coquimatlán Col.,29.203125,2023-05-01
-103.6,19.32,Cuauhtémoc Col.,27.725,2023-05-01
-103.88,19.11,Presa derivadora Jala Col.,28.20833333,2023-05-01
-110.95,18.73,Isla Socorro Col. SEMAR*,25.4,2023-05-01
-103.87,19.17,La Esperanza Col.,28.53333333,2023-05-01
-103.77,18.81,Laguna de Amela Col.,30.17105263,2023-05-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,28.21774194,2023-05-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,26.8,2023-05-01
-104.32,19.04,Observatorio de Manzanillo Col.,28.88888889,2023-05-01
-103.81,19.33,Peñitas Col.,30.04444444,2023-05-01
-104.1,18.94,Radar Col.,27.80263158,2023-05-01
-103.87,18.91,Tecomán Col.,30.75,2023-05-01
-103.87,19.17,La Esperanza Col.,28.5,2023-06-01
-103.73,18.76,Cerro de Ortega Col.,30.7,2023-06-01
-103.77,18.81,Laguna de Amela Col.,30.4,2023-06-01
-103.87,18.91,Tecomán Col.,30.9,2023-06-01
-103.8,19.21,Coquimatlán Col.,29.2,2023-06-01
-103.73,19.22,La Posta Col.,29.4,2023-06-01
-104.1,18.94,Radar Col.,28.1,2023-06-01
-103.81,19.33,Peñitas Col.,30.3,2023-06-01
-103.6,19.32,Cuauhtémoc Col.,27.9,2023-06-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.3,2023-06-01
-103.88,19.11,Presa derivadora Jala Col.,28.5,2023-06-01
-103.61,19.25,Buenavista Col.,28.4,2023-06-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,27.4,2023-06-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.6,2023-06-01
-103.61,19.25,Buenavista Col.,26.8,2023-07-01
-103.73,18.76,Cerro de Ortega Col.,30.5,2023-07-01
-103.8,19.21,Coquimatlán Col.,28.8,2023-07-01
-103.6,19.32,Cuauhtémoc Col.,27.8,2023-07-01
-103.88,19.11,Presa derivadora Jala Col.,28.6,2023-07-01
-103.87,19.17,La Esperanza Col.,28.1,2023-07-01
-103.77,18.81,Laguna de Amela Col.,30.6,2023-07-01
-103.72,19.22,La Posta Col.,28.8,2023-07-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.3,2023-07-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.9,2023-07-01
-104.32,19.04,Observatorio de Manzanillo Col.,30.0,2023-07-01
-103.81,19.33,Peñitas Col.,29.0,2023-07-01
-104.1,18.94,Radar Col.,30.0,2023-07-01
-103.87,18.91,Tecomán Col.,31.8,2023-07-01
-103.87,19.17,La Esperanza Col.,28.6,2023-08-01
-103.73,18.76,Cerro de Ortega Col.,29.3,2023-08-01
-103.77,18.81,Laguna de Amela Col.,29.7,2023-08-01
-103.87,18.91,Tecomán Col.,31.1,2023-08-01
-103.8,19.21,Coquimatlán Col.,29.1,2023-08-01
-103.72,19.22,La Posta Col.,28.7,2023-08-01
-104.1,18.94,Radar Col.,30.8,2023-08-01
-103.81,19.33,Peñitas Col.,29.1,2023-08-01
-103.6,19.32,Cuauhtémoc Col.,27.4,2023-08-01
-104.32,19.04,Observatorio de Manzanillo Col.,30.0,2023-08-01
-103.88,19.11,Presa derivadora Jala Col.,28.3,2023-08-01
-103.61,19.25,Buenavista Col.,27.6,2023-08-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,28.9,2023-08-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.0,2023-08-01
-110.95,18.73,Isla Socorro Col. SEMAR*,28.9,2023-08-01
-103.87,19.17,La Esperanza Col.,29.1,2023-09-01
-103.73,18.76,Cerro de Ortega Col.,30.3,2023-09-01
-103.77,18.81,Laguna de Amela Col.,30.6,2023-09-01
-103.87,18.91,Tecomán Col.,31.0,2023-09-01
-103.8,19.21,Coquimatlán Col.,29.5,2023-09-01
-103.73,19.22,La Posta Col.,29.1,2023-09-01
-104.1,18.94,Radar Col.,30.7,2023-09-01
-103.81,19.33,Peñitas Col.,30.0,2023-09-01
-103.6,19.32,Cuauhtémoc Col.,27.6,2023-09-01
-104.32,19.04,Observatorio de Manzanillo Col.,30.5,2023-09-01
-103.88,19.11,Presa derivadora Jala Col.,29.0,2023-09-01
-103.61,19.25,Buenavista Col.,27.9,2023-09-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,29.1,2023-09-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,26.3,2023-09-01
-110.95,18.73,Isla Socorro Col. SEMAR*,29.8,2023-09-01
-103.87,19.17,La Esperanza Col.,26.9,2023-10-01
-103.73,18.76,Cerro de Ortega Col.,29.2,2023-10-01
-103.77,18.81,Laguna de Amela Col.,29.9,2023-10-01
-103.87,18.91,Tecomán Col.,29.4,2023-10-01
-103.8,19.21,Coquimatlán Col.,27.7,2023-10-01
-103.73,19.22,La Posta Col.,27.4,2023-10-01
-104.1,18.94,Radar Col.,29.2,2023-10-01
-103.81,19.33,Peñitas Col.,27.9,2023-10-01
-103.6,19.32,Cuauhtémoc Col.,26.1,2023-10-01
-104.32,19.04,Observatorio de Manzanillo Col.,28.9,2023-10-01
-103.88,19.11,Presa derivadora Jala Col.,27.2,2023-10-01
-103.61,19.25,Buenavista Col.,26.3,2023-10-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,27.9,2023-10-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,24.9,2023-10-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.8,2023-10-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.5,2023-10-01
-103.87,19.17,La Esperanza Col.,27.2,2023-11-01
-103.73,18.76,Cerro de Ortega Col.,29.4,2023-11-01
-103.77,18.81,Laguna de Amela Col.,29.7,2023-11-01
-103.87,18.91,Tecomán Col.,29.0,2023-11-01
-103.73,19.22,La Posta Col.,27.2,2023-11-01
-104.1,18.94,Radar Col.,29.8,2023-11-01
-103.81,19.33,Peñitas Col.,28.6,2023-11-01
-103.6,19.32,Cuauhtémoc Col.,26.3,2023-11-01
-104.32,19.04,Observatorio de Manzanillo Col.,29.0,2023-11-01
-103.88,19.11,Presa derivadora Jala Col.,27.4,2023-11-01
-103.61,19.25,Buenavista Col.,26.7,2023-11-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,27.6,2023-11-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,25.5,2023-11-01
-110.95,18.73,Isla Socorro Col. SEMAR*,27.5,2023-11-01
-103.73,19.23,Observatorio de Colima Col. SMN*,27.3,2023-11-01
-103.87,19.17,La Esperanza Col.,24.6,2023-12-01
-103.73,18.76,Cerro de Ortega Col.,27.0,2023-12-01
-103.77,18.81,Laguna de Amela Col.,27.1,2023-12-01
-103.87,18.91,Tecomán Col.,27.3,2023-12-01
-103.8,19.21,Coquimatlán Col.,26.0,2023-12-01
-103.73,19.22,La Posta Col.,25.7,2023-12-01
-104.1,18.94,Radar Col.,27.5,2023-12-01
-103.81,19.33,Peñitas Col.,26.2,2023-12-01
-103.6,19.32,Cuauhtémoc Col.,24.3,2023-12-01
-104.32,19.04,Observatorio de Manzanillo Col.,27.4,2023-12-01
-103.88,19.11,Presa derivadora Jala Col.,25.5,2023-12-01
-103.61,19.25,Buenavista Col.,24.7,2023-12-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,25.9,2023-12-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,23.8,2023-12-01
-110.95,18.73,Isla Socorro Col. SEMAR*,26.6,2023-12-01
-103.73,19.23,Observatorio de Colima Col. SMN*,26.1,2023-12-01
-104.06,19.39,Minatitlán,21.7,2023-12-01
-103.87,19.17,La Esperanza Col.,24.6,2024-01-01
-103.73,18.76,Cerro de Ortega Col.,25.7,2024-01-01
-103.77,18.81,Laguna de Amela Col.,26.3,2024-01-01
-103.87,18.91,Tecomán Col.,26.0,2024-01-01
-103.8,19.21,Coquimatlán Col.,25.7,2024-01-01
-103.73,19.22,La Posta Col.,25.0,2024-01-01
-104.1,18.94,Radar Col.,27.5,2024-01-01
-103.81,19.33,Peñitas Col.,26.6,2024-01-01
-103.6,19.32,Cuauhtémoc Col.,24.3,2024-01-01
-104.32,19.04,Observatorio de Manzanillo Col.,26.2,2024-01-01
-103.88,19.11,Presa derivadora Jala Col.,24.6,2024-01-01
-103.61,19.25,Buenavista Col.,24.2,2024-01-01
-104.56,19.15,Aeropuerto Internacional de Manzanillo-Costalegre Col.*,24.5,2024-01-01
-103.58,19.28,Aeropuerto Nacional de Colima Col.*,23.6,2024-01-01
-110.95,18.73,Isla Socorro Col. SEMAR*,24.4,2024-01-01
